ticket_number,issued_date,location,description,status,dayofweek,hourofday,lat,lon,count,amount
230901124,2023/03/22 09:51:00+00,200 PROSPECT AVE,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,9,43.054776,-76.148399,1,25
23501763,2023/03/22 09:52:00+00,200 JEFFERSON ST E,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,9,43.046945,-76.150633,1,25
23501762,2023/03/22 09:51:00+00,200 JEFFERSON ST E,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,9,43.046945,-76.150633,1,25
230901125,2023/03/22 09:52:00+00,200 PROSPECT AVE,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,9,43.054776,-76.148399,1,25
230701322,2023/03/22 09:52:00+00,200 WALNUT PL,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,Wednesday,9,43.04245675,-76.1331655,1,60
23501764,2023/03/22 09:53:00+00,200 JEFFERSON ST E,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,9,43.046945,-76.150633,1,25
23501765,2023/03/22 09:54:00+00,200 JEFFERSON ST E,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Adjudication Pending ,Wednesday,9,43.046945,-76.150633,1,25
231501958,2023/03/22 09:55:00+00,100 MADISON ST,PRKD 12 IN FROM CURB/ALL CO15-301,Issued,Wednesday,9,43.04510965,-76.15038587478017,1,25
23501766,2023/03/22 09:55:00+00,200 JEFFERSON ST E,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,9,43.046945,-76.150633,1,25
231501957,2023/03/22 09:55:00+00,100 MADISON ST,NO STOPPING ANY TIME CO15-316 (A)14,Issued,Wednesday,9,43.04510965,-76.15038587478017,1,25
23501767,2023/03/22 09:56:00+00,200 JEFFERSON ST E,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,9,43.046945,-76.150633,1,25
230701324,2023/03/22 09:58:00+00,200 MARSHALL ST,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Adjudication Pending ,Wednesday,9,43.041512,-76.134274,1,25
230701323,2023/03/22 09:57:00+00,200 MARSHALL ST,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,9,43.041512,-76.134274,1,25
230701325,2023/03/22 09:59:00+00,200 MARSHALL ST,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,9,43.041512,-76.134274,1,25
230901133,2023/03/22 10:01:00+00,200 PROSPECT AVE,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,10,43.054776,-76.148399,1,25
23501768,2023/03/22 10:00:00+00,100 JEFFERSON ST E,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,10,43.046948,-76.151286,1,25
230701326,2023/03/22 10:02:00+00,200 MARSHALL ST,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,10,43.041512,-76.134274,1,25
230701327,2023/03/22 10:03:00+00,200 MARSHALL ST,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,10,43.041512,-76.134274,1,25
23501769,2023/03/22 10:02:00+00,100 JEFFERSON ST E,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Adjudication Pending ,Wednesday,10,43.046948,-76.151286,1,25
230701329,2023/03/22 10:04:00+00,200 MARSHALL ST,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,10,43.041512,-76.134274,1,25
23501770,2023/03/22 10:03:00+00,100 JEFFERSON ST E,NONE/ONE LICENSE PLATE/ALL VTL402-1,Issued,Wednesday,10,43.046948,-76.151286,1,25
230701328,2023/03/22 10:03:00+00,200 MARSHALL ST,UNINSPECTED/ ALL TIMES VTL 306-B,Issued,Wednesday,10,43.041512,-76.134274,1,25
231501962,2023/03/22 10:05:00+00,400 WARREN ST S,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Issued,Wednesday,10,43.046903,-76.150912,1,25
231501963,2023/03/22 10:05:00+00,400 WARREN ST S,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Issued,Wednesday,10,43.046903,-76.150912,1,100
23501771,2023/03/22 10:04:00+00,100 JEFFERSON ST E,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,10,43.046948,-76.151286,1,25
230701330,2023/03/22 10:05:00+00,100 MARSHALL ST,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,10,43.041511,-76.13648,1,25
230701331,2023/03/22 10:06:00+00,100 MARSHALL ST,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Void Pending,Wednesday,10,43.041511,-76.13648,1,25
23501772,2023/03/22 10:06:00+00,100 JEFFERSON ST E,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Paid In Full,Wednesday,10,43.046948,-76.151286,1,25
231501964,2023/03/22 10:06:00+00,400 WARREN ST S,PARKED IN LOADING ZONE/ALL CO15-329,Issued,Wednesday,10,43.046903,-76.150912,1,25
230701332,2023/03/22 10:07:00+00,100 MARSHALL ST,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,10,43.041511,-76.13648,1,25
230701333,2023/03/22 10:08:00+00,100 MARSHALL ST,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Adjudication Pending ,Wednesday,10,43.041511,-76.13648,1,25
231501965,2023/03/22 10:08:00+00,400 WARREN ST S,UNINSPECTED/ ALL TIMES VTL 306-B,Issued,Wednesday,10,43.046903,-76.150912,1,25
230701334,2023/03/22 10:09:00+00,100 MARSHALL ST,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,10,43.041511,-76.13648,1,25
230701335,2023/03/22 10:10:00+00,100 MARSHALL ST,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Void Pending,Wednesday,10,43.041511,-76.13648,1,25
231501966,2023/03/22 10:11:00+00,400 WARREN ST S,UNINSPECTED/ ALL TIMES VTL 306-B,Issued,Wednesday,10,43.046903,-76.150912,1,25
23501775,2023/03/22 10:11:00+00,300 WARREN ST S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,10,43.04853295,-76.15107612442631,1,25
230701336,2023/03/22 10:12:00+00,100 MARSHALL ST,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,10,43.041511,-76.13648,1,25
23501776,2023/03/22 10:12:00+00,300 WARREN ST S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,10,43.04853295,-76.15107612442631,1,25
230701337,2023/03/22 10:13:00+00,100 MARSHALL ST,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,10,43.041511,-76.13648,1,25
230701338,2023/03/22 10:14:00+00,100 MARSHALL ST,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Adjudication Pending ,Wednesday,10,43.041511,-76.13648,1,25
230701339,2023/03/22 10:16:00+00,100 MARSHALL ST,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,10,43.041511,-76.13648,1,25
23501777,2023/03/22 10:15:00+00,300 WARREN ST S,FIRE HYDRANT/ALL TIMES CO15-316 (A)4,Issued,Wednesday,10,43.04853295,-76.15107612442631,1,60
230701340,2023/03/22 10:16:00+00,100 MARSHALL ST,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,10,43.041511,-76.13648,1,25
230701341,2023/03/22 10:17:00+00,100 MARSHALL ST,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,10,43.041511,-76.13648,1,25
230901139,2023/03/22 10:18:00+00, CITY LOT 21,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,10,43.0481221,-76.1474244,1,25
231501967,2023/03/22 10:14:00+00,400 SALINA ST S,FIRE HYDRANT/ALL TIMES CO15-316 (A)4,Issued,Wednesday,10,43.0466087,-76.1527955,1,60
23501778,2023/03/22 10:18:00+00,300 WARREN ST S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,10,43.04853295,-76.15107612442631,1,25
23501779,2023/03/22 10:18:00+00,300 WARREN ST S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,10,43.04853295,-76.15107612442631,1,25
230901140,2023/03/22 10:20:00+00, CITY LOT 21,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,10,43.0481221,-76.1474244,1,25
230701342,2023/03/22 10:20:00+00,700 CROUSE AVE S,PARKED IN LOADING ZONE/ALL CO15-329,Issued,Wednesday,10,43.0424911,-76.1368164,1,25
231501968,2023/03/22 10:18:00+00,400 SALINA ST S,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Issued,Wednesday,10,43.0466087,-76.1527955,1,25
230701343,2023/03/22 10:20:00+00,700 CROUSE AVE S,PARKED IN LOADING ZONE/ALL CO15-329,Issued,Wednesday,10,43.0424911,-76.1368164,1,25
230901141,2023/03/22 10:20:00+00, CITY LOT 21,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,10,43.0481221,-76.1474244,1,25
23501780,2023/03/22 10:20:00+00,300 WARREN ST S,NO STOPPING ANY TIME CO15-316 (A)14,Issued,Wednesday,10,43.04853295,-76.15107612442631,1,25
230901142,2023/03/22 10:21:00+00, CITY LOT 21,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,10,43.0481221,-76.1474244,1,25
23501781,2023/03/22 10:21:00+00,300 WARREN ST S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,10,43.04853295,-76.15107612442631,1,25
230701344,2023/03/22 10:21:00+00,700 CROUSE AVE S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,10,43.0424911,-76.1368164,1,25
230701345,2023/03/22 10:22:00+00,600 CROUSE AVE S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,10,43.044079,-76.136703,1,25
230901143,2023/03/22 10:23:00+00, CITY LOT 21,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,10,43.0481221,-76.1474244,1,25
230901144,2023/03/22 10:24:00+00, CITY LOT 21,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,10,43.0481221,-76.1474244,1,25
231501969,2023/03/22 10:23:00+00,500 WARREN ST S,UNINSPECTED/ ALL TIMES VTL 306-B,Issued,Wednesday,10,43.0451138,-76.1511173,1,25
230701347,2023/03/22 10:25:00+00,600 CROUSE AVE S,UNINSPECTED/ ALL TIMES VTL 306-B,Issued,Wednesday,10,43.044079,-76.136703,1,25
230701346,2023/03/22 10:24:00+00,600 CROUSE AVE S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,10,43.044079,-76.136703,1,25
23501782,2023/03/22 10:25:00+00,200 WARREN ST S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,10,43.049428,-76.15086,1,25
230901146,2023/03/22 10:26:00+00, CITY LOT 21,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,10,43.0481221,-76.1474244,1,25
230901145,2023/03/22 10:26:00+00, CITY LOT 21,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,10,43.0481221,-76.1474244,1,25
230901147,2023/03/22 10:27:00+00, CITY LOT 21,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,10,43.0481221,-76.1474244,1,25
23501783,2023/03/22 10:27:00+00,200 WARREN ST S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,10,43.049428,-76.15086,1,25
230701348,2023/03/22 10:26:00+00,600 CROUSE AVE S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,10,43.044079,-76.136703,1,25
230701349,2023/03/22 10:28:00+00,600 CROUSE AVE S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,10,43.044079,-76.136703,1,25
230901148,2023/03/22 10:28:00+00, CITY LOT 21,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,10,43.0481221,-76.1474244,1,25
230901149,2023/03/22 10:29:00+00, CITY LOT 21,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,10,43.0481221,-76.1474244,1,25
23501784,2023/03/22 10:28:00+00,200 WARREN ST S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,10,43.049428,-76.15086,1,25
230901150,2023/03/22 10:30:00+00, CITY LOT 21,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,10,43.0481221,-76.1474244,1,25
230701351,2023/03/22 10:30:00+00,600 CROUSE AVE S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,10,43.044079,-76.136703,1,25
230701350,2023/03/22 10:29:00+00,600 CROUSE AVE S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,10,43.044079,-76.136703,1,25
230901151,2023/03/22 10:31:00+00, CITY LOT 21,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,10,43.0481221,-76.1474244,1,25
230701352,2023/03/22 10:31:00+00,600 CROUSE AVE S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,10,43.044079,-76.136703,1,25
230701353,2023/03/22 10:33:00+00,600 CROUSE AVE S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,10,43.044079,-76.136703,1,25
23501787,2023/03/22 10:34:00+00,200 BANK ALLEY,PARKED IN LOADING ZONE/ALL CO15-329,Issued,Wednesday,10,43.048555,-76.15158,1,25
23501785,2023/03/22 10:31:00+00,100 WASHINGTON ST E,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Issued,Wednesday,10,43.0493828,-76.1518326,1,25
230701354,2023/03/22 10:34:00+00,700 CROUSE AVE S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,10,43.0424911,-76.1368164,1,25
23501786,2023/03/22 10:32:00+00,100 WASHINGTON ST E,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,10,43.0493828,-76.1518326,1,25
230701355,2023/03/22 10:39:00+00,200 WALNUT PL,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,Wednesday,10,43.04245675,-76.1331655,1,60
230701356,2023/03/22 10:42:00+00,300 WAVERLY AVE,OBSTRUCTING TRAFFIC/ALL CO15-317,Issued,Wednesday,10,43.0400816,-76.1317789,1,60
230701357,2023/03/22 10:42:00+00,300 WAVERLY AVE,NO STOPPING ANY TIME CO15-316 (A)14,Issued,Wednesday,10,43.0400816,-76.1317789,1,25
230701358,2023/03/22 10:43:00+00,300 WAVERLY AVE,OBSTRUCTING TRAFFIC/ALL CO15-317,Issued,Wednesday,10,43.0400816,-76.1317789,1,60
230701359,2023/03/22 10:43:00+00,300 WAVERLY AVE,NO STOPPING ANY TIME CO15-316 (A)14,Issued,Wednesday,10,43.0400816,-76.1317789,1,25
231501976,2023/03/22 10:43:00+00,700 STATE ST S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,10,0.0,0.0,1,25
230701360,2023/03/22 10:44:00+00,300 WAVERLY AVE,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,10,43.0400816,-76.1317789,1,25
230701361,2023/03/22 10:45:00+00,300 WAVERLY AVE,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,10,43.0400816,-76.1317789,1,25
231501977,2023/03/22 10:44:00+00,700 STATE ST S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,10,0.0,0.0,1,25
231501978,2023/03/22 10:45:00+00,700 STATE ST S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,10,0.0,0.0,1,25
230701362,2023/03/22 10:46:00+00,300 WAVERLY AVE,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,10,43.0400816,-76.1317789,1,25
230701363,2023/03/22 10:48:00+00,300 WAVERLY AVE,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,10,43.0400816,-76.1317789,1,25
230701364,2023/03/22 10:49:00+00,300 WAVERLY AVE,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,10,43.0400816,-76.1317789,1,25
231501980,2023/03/22 10:50:00+00,600 STATE ST S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,10,43.0415743,-76.1723785,1,25
231501979,2023/03/22 10:48:00+00,700 STATE ST S,PRKD 12 IN FROM CURB/ALL CO15-301,Issued,Wednesday,10,0.0,0.0,1,25
231501983,2023/03/22 10:54:00+00,600 STATE ST S,UNINSPECTED/ ALL TIMES VTL 306-B,Issued,Wednesday,10,43.0415743,-76.1723785,1,25
231501981,2023/03/22 10:51:00+00,600 STATE ST S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,10,43.0415743,-76.1723785,1,25
231501982,2023/03/22 10:52:00+00,600 STATE ST S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,10,43.0415743,-76.1723785,1,25
231501985,2023/03/22 10:58:00+00,200 MADISON ST,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,10,43.045396,-76.148647,1,25
231501984,2023/03/22 10:54:00+00,600 STATE ST S,PARKED IN LOADING ZONE/ALL CO15-329,Issued,Wednesday,10,43.0415743,-76.1723785,1,25
231501986,2023/03/22 10:59:00+00,200 MADISON ST,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,10,43.045396,-76.148647,1,25
231501987,2023/03/22 11:01:00+00,400 MONTGOMERY ST,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,11,43.046942,-76.149107,1,25
231501988,2023/03/22 11:02:00+00,400 MONTGOMERY ST,UNINSPECTED/ ALL TIMES VTL 306-B,Issued,Wednesday,11,43.046942,-76.149107,1,25
231501990,2023/03/22 11:06:00+00,100 MADISON ST,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,11,43.04510965,-76.15038587478017,1,25
231501989,2023/03/22 11:05:00+00,100 MADISON ST,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,11,43.04510965,-76.15038587478017,1,25
231501991,2023/03/22 11:07:00+00,100 MADISON ST,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,11,43.04510965,-76.15038587478017,1,25
231501992,2023/03/22 11:09:00+00,100 MADISON ST,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Issued,Wednesday,11,43.04510965,-76.15038587478017,1,25
231501993,2023/03/22 11:10:00+00,100 MADISON ST,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,11,43.04510965,-76.15038587478017,1,25
23501788,2023/03/22 11:11:00+00,300 MONTGOMERY ST,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,11,43.0482461,-76.1495403,1,25
231501994,2023/03/22 11:11:00+00,100 MADISON ST,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,11,43.04510965,-76.15038587478017,1,25
231501995,2023/03/22 11:12:00+00,100 MADISON ST,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,11,43.04510965,-76.15038587478017,1,25
23501790,2023/03/22 11:12:00+00,300 MONTGOMERY ST,PRKD 12 IN FROM CURB/ALL CO15-301,Issued,Wednesday,11,43.0482461,-76.1495403,1,25
23501789,2023/03/22 11:12:00+00,300 MONTGOMERY ST,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,11,43.0482461,-76.1495403,1,25
23501791,2023/03/22 11:14:00+00,300 MONTGOMERY ST,UNINSPECTED/ ALL TIMES VTL 306-B,Issued,Wednesday,11,43.0482461,-76.1495403,1,25
231501996,2023/03/22 11:13:00+00,100 MADISON ST,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,11,43.04510965,-76.15038587478017,1,25
231501997,2023/03/22 11:14:00+00,500 WARREN ST S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,11,43.0451138,-76.1511173,1,25
23501792,2023/03/22 11:16:00+00,300 MONTGOMERY ST,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,11,43.0482461,-76.1495403,1,25
231501998,2023/03/22 11:15:00+00,500 WARREN ST S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,11,43.0451138,-76.1511173,1,25
23501793,2023/03/22 11:19:00+00,200 JEFFERSON ST E,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Issued,Wednesday,11,43.046945,-76.150633,1,25
231502001,2023/03/22 11:20:00+00,500 WARREN ST S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,11,43.0451138,-76.1511173,1,25
231501999,2023/03/22 11:17:00+00,500 WARREN ST S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,11,43.0451138,-76.1511173,1,25
231502000,2023/03/22 11:19:00+00,500 WARREN ST S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Wednesday,11,43.0451138,-76.1511173,1,25
23501794,2023/03/22 11:21:00+00,300 MONTGOMERY ST,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,11,43.0482461,-76.1495403,1,25
370451D,2023/03/14 14:08:00+00,1000 MCBRIDE ST S,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,Tuesday,14,43.0415451,-76.1442307,1,60
230701367,2023/03/22 11:23:00+00,200 SALINA ST S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,11,43.049465,-76.152317,1,25
23501795,2023/03/22 11:23:00+00,300 MONTGOMERY ST,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,11,43.0482461,-76.1495403,1,25
23501796,2023/03/22 11:24:00+00,300 MONTGOMERY ST,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,11,43.0482461,-76.1495403,1,25
23501797,2023/03/22 11:24:00+00,300 MONTGOMERY ST,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,11,43.0482461,-76.1495403,1,25
230701368,2023/03/22 11:23:00+00,200 SALINA ST S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,11,43.049465,-76.152317,1,25
230701369,2023/03/22 11:24:00+00,200 SALINA ST S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,11,43.049465,-76.152317,1,25
23501798,2023/03/22 11:25:00+00,300 MONTGOMERY ST,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,11,43.0482461,-76.1495403,1,25
230701371,2023/03/22 11:26:00+00,200 SALINA ST S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,11,43.049465,-76.152317,1,25
230701372,2023/03/22 11:27:00+00,200 SALINA ST S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,11,43.049465,-76.152317,1,25
230701370,2023/03/22 11:26:00+00,200 SALINA ST S,UNINSPECTED/ ALL TIMES VTL 306-B,Issued,Wednesday,11,43.049465,-76.152317,1,25
230701374,2023/03/22 11:29:00+00,200 SALINA ST S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,11,43.049465,-76.152317,1,25
230701375,2023/03/22 11:32:00+00,300 SALINA ST S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,11,43.048561,-76.152329,1,25
230701373,2023/03/22 11:28:00+00,200 SALINA ST S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,11,43.049465,-76.152317,1,25
230701376,2023/03/22 11:33:00+00,300 SALINA ST S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,11,43.048561,-76.152329,1,25
230701377,2023/03/22 11:36:00+00,300 SALINA ST S,PARKED IN LOADING ZONE/ALL CO15-329,Issued,Wednesday,11,43.048561,-76.152329,1,25
230701378,2023/03/22 11:37:00+00,300 SALINA ST S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,11,43.048561,-76.152329,1,25
230701380,2023/03/22 11:38:00+00,300 SALINA ST S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,11,43.048561,-76.152329,1,25
230701381,2023/03/22 11:40:00+00,300 SALINA ST S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,11,43.048561,-76.152329,1,25
230701379,2023/03/22 11:38:00+00,300 SALINA ST S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,11,43.048561,-76.152329,1,25
230701383,2023/03/22 11:42:00+00,300 SALINA ST S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,11,43.048561,-76.152329,1,25
230701384,2023/03/22 11:43:00+00,300 SALINA ST S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,11,43.048561,-76.152329,1,25
230701382,2023/03/22 11:41:00+00,300 SALINA ST S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,11,43.048561,-76.152329,1,25
230701385,2023/03/22 11:45:00+00,300 SALINA ST S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,11,43.048561,-76.152329,1,25
395647D,2023/03/14 06:32:00+00,400 BOYDEN ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Tuesday,6,43.0610818,-76.1219148,1,60
395648D,2023/03/14 06:32:00+00,400 BOYDEN ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Tuesday,6,43.0610818,-76.1219148,1,60
410401D,2023/03/14 15:52:00+00,700 MARYLAND AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,Tuesday,15,43.038331,-76.1207114,1,60
408769D,2023/02/26 00:27:00+00,700 MARYLAND AVE,OBSTRUCTING TRAFFIC/ALL CO15-317,Issued,Sunday,0,43.038331,-76.1207114,1,60
408766D,2023/02/26 00:15:00+00,100 REDFIELD PL,PRKD BTWN SIDEWALK/CURB CO15-316 (A)1,Second Notice,Sunday,0,43.037424,-76.123079,1,60
408886D,2023/03/13 02:15:00+00,300 TURTLE ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Monday,2,43.0681552,-76.1602586,1,60
375452D,2023/03/23 08:30:00+00,600 STATE ST S,NO PARKING ANY TIME CO15-316 (A)14,Issued,Thursday,8,43.0415743,-76.1723785,1,25
23501800,2023/03/23 09:04:00+00,200 BANK ALLEY,NO STOPPING ANY TIME CO15-316 (A)14,Issued,Thursday,9,43.048555,-76.15158,1,25
